position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
0.783806173022839,0.0244728710443078,-0.0743164773882536,0.690015,-0.049349,-0.001676,-0.722109,50,0.145
0.783784562727965,0.0247070819154021,-0.0741182853983162,0.689943,-0.049612,-0.001509,-0.72216,51,0.145
0.783754228846001,0.0249804533460281,-0.0738079362397653,0.689828,-0.04974,-0.00131,-0.722262,52,0.145
0.783733465616385,0.0251525719147089,-0.0736158670847812,0.689756,-0.04981,-0.001272,-0.722325,53,0.145
0.78368101261182,0.0254306348316694,-0.0734482148361277,0.689649,-0.050163,-0.000967,-0.722404,54,0.145
0.783677637246541,0.0255331671734288,-0.0732901685163895,0.689609,-0.050035,-0.001093,-0.722451,55,0.145
0.783667815519536,0.0257055323113448,-0.0731334260958056,0.689533,-0.049981,-0.001154,-0.722527,56,0.145
0.783695709574536,0.0258828320585731,-0.0730393069172748,0.689473,-0.049984,-0.001187,-0.722584,57,0.145
0.783714224601166,0.0260120015832485,-0.0729550875849627,0.689409,-0.049936,-0.001247,-0.722648,58,0.145
0.783747512678643,0.0260599271682962,-0.0729296632074322,0.689409,-0.049956,-0.001282,-0.722646,59,0.145
0.783766328294375,0.026193510045352,-0.0729375624413755,0.689363,-0.050174,-0.001136,-0.722676,60,0.145
0.783794486710945,0.0262834315427733,-0.0729240024803435,0.689342,-0.050056,-0.001263,-0.722703,61,0.145
0.783820528592881,0.0263869265767383,-0.0729627441342001,0.689309,-0.049954,-0.001452,-0.722742,62,0.145
0.783849106256051,0.0264010589442508,-0.0730531040349303,0.689314,-0.049853,-0.00169,-0.722743,63,0.145
0.783891083293741,0.0266142245694567,-0.0729761281058323,0.689226,-0.049986,-0.001485,-0.722819,64,0.145
0.783917876041517,0.0265472721716511,-0.0730637560202653,0.689267,-0.049743,-0.00182,-0.722796,65,0.145
0.783939453233716,0.026431155044193,-0.073195922551537,0.689309,-0.049489,-0.002181,-0.722772,66,0.145
0.783955888730583,0.0265044037741666,-0.0731946655324936,0.689285,-0.049553,-0.002108,-0.722791,67,0.145
0.783983562861448,0.0268246711779455,-0.0730861532975659,0.689194,-0.050101,-0.001452,-0.722841,68,0.145
0.783984075459607,0.0265438324932095,-0.0732493750752951,0.689303,-0.049644,-0.002028,-0.722768,69,0.145
0.784022022405219,0.0260592990289532,-0.0732665555638135,0.689491,-0.049077,-0.00255,-0.722625,70,0.145
0.784051182596756,0.0258543723819749,-0.0733433324936704,0.689583,-0.04896,-0.00269,-0.722544,71,0.145
0.784033628351801,0.0257076034145871,-0.0734419489207241,0.689643,-0.049013,-0.002684,-0.722484,72,0.145
0.784023062121531,0.0254296823884581,-0.0735059540290869,0.689764,-0.04882,-0.002885,-0.722381,73,0.145
0.784034204534383,0.0253690707964456,-0.0735671542047758,0.689813,-0.049239,-0.002493,-0.722307,74,0.145
0.784034041565628,0.0251522055503353,-0.0735471182017023,0.689908,-0.048996,-0.002661,-0.722233,75,0.145
0.784047576192237,0.025022321916066,-0.0736013950752743,0.689971,-0.048892,-0.002769,-0.722179,76,0.145
0.784022663557125,0.0249738499026771,-0.0737106474818363,0.689993,-0.049028,-0.002653,-0.722149,77,0.145
0.78400796800774,0.0248094356814647,-0.0738354820976444,0.690051,-0.048785,-0.002944,-0.722109,78,0.145
0.784031596933023,0.0247877783605877,-0.0739394596155746,0.69008,-0.049092,-0.002661,-0.722061,79,0.145
0.784037863649344,0.0245534352697452,-0.074098263546417,0.690161,-0.048846,-0.002978,-0.722,80,0.145
0.784030692964998,0.0244291632123818,-0.0743167992127098,0.690188,-0.048746,-0.003184,-0.721979,81,0.145
0.78405962626071,0.0243130706711319,-0.0744750082518748,0.690237,-0.048617,-0.003401,-0.72194,82,0.145
0.784067817558475,0.0241731362815102,-0.0746337151935498,0.690261,-0.048658,-0.003396,-0.721914,83,0.145
0.784085618492819,0.0241661111150532,-0.0746660720395657,0.690255,-0.048921,-0.003064,-0.721904,84,0.145
0.784075119459836,0.0243735825722674,-0.0748273089731332,0.690166,-0.049073,-0.002943,-0.721979,85,0.145
0.784099088470853,0.0243774293663615,-0.0748912871493968,0.690154,-0.0494,-0.002557,-0.72197,86,0.145
0.784090433203539,0.0241635175220768,-0.0750769147470081,0.690226,-0.049056,-0.002916,-0.721924,87,0.145
0.784088073087838,0.0241120587333,-0.0751844414061235,0.690239,-0.0491,-0.002861,-0.721908,88,0.145
0.784069327744531,0.0239720339439581,-0.0754278190033386,0.690283,-0.048826,-0.003236,-0.721883,89,0.145
0.784100087180703,0.0238697740101832,-0.0754804213847177,0.690316,-0.048978,-0.003018,-0.721842,90,0.145
0.784069597857333,0.0238758630308452,-0.0756284705385195,0.690307,-0.049181,-0.002876,-0.721837,91,0.145
0.784085281533715,0.0237085408111122,-0.0757125414118057,0.690359,-0.049004,-0.002991,-0.7218,92,0.145
0.784089089372601,0.0236351845146181,-0.0757669417106319,0.690378,-0.048887,-0.003043,-0.721789,93,0.145
0.784088005672509,0.0236652304238162,-0.0758363896662138,0.690348,-0.048946,-0.002958,-0.721814,94,0.145
0.784109151804253,0.0236653474627372,-0.0758707984441459,0.690327,-0.049057,-0.002788,-0.721827,95,0.145
0.784141490562356,0.0235912900048261,-0.075962632325236,0.690347,-0.048896,-0.002937,-0.721818,96,0.145
0.784125044950617,0.0235714071431982,-0.076188153026518,0.690331,-0.048898,-0.003074,-0.721833,97,0.145
0.784158779835604,0.0235962428666389,-0.0762577823154094,0.690316,-0.048934,-0.003028,-0.721845,98,0.145
0.784179120836877,0.0236771328861737,-0.0763473078964104,0.690272,-0.04904,-0.002907,-0.72188,99,0.145
0.78419316110506,0.0236178197023982,-0.0764292878877988,0.690298,-0.049021,-0.002951,-0.721856,100,0.145
0.784205328975366,0.0237999533505859,-0.0765516165959033,0.690221,-0.049215,-0.0028,-0.721918,101,0.145
0.784246268851643,0.0238379794717542,-0.0766335582597923,0.690209,-0.04927,-0.002748,-0.721926,102,0.145
0.784267433344943,0.0239280727734755,-0.0767940601189849,0.690175,-0.049366,-0.002756,-0.721951,103,0.145
0.78425989382525,0.0239332275237285,-0.0768656820393889,0.690151,-0.049164,-0.002959,-0.721987,104,0.145
0.784267426621184,0.0239874109432348,-0.0769436858477657,0.690144,-0.049492,-0.00269,-0.721973,105,0.145
0.784279146226228,0.0239963274420766,-0.0769782841318536,0.690131,-0.049585,-0.002624,-0.721979,106,0.145
0.784286586018989,0.0239057604627611,-0.0770013338778959,0.690153,-0.049452,-0.002792,-0.721966,107,0.145
0.784282728020245,0.0238991543523305,-0.0769353327236915,0.690133,-0.049616,-0.002596,-0.721975,108,0.145
0.784318765700952,0.0238142857513003,-0.0768296384757532,0.690164,-0.04963,-0.002515,-0.721945,109,0.145
0.784300133333068,0.0238145935840899,-0.0768575979643886,0.690137,-0.049747,-0.002489,-0.721963,110,0.145
