h_position_x,h_position_y,h_position_z,h_orientation_x,h_orientation_y,h_orientation_z,h_orientation_w,e_position_x,e_position_y,e_position_z,e_orientation_x,e_orientation_y,e_orientation_z,e_orientation_w,stamp,gripper_state
0.78414600669846,0.0199793229266219,-0.0785716807430653,0.691102,-0.048609,-0.001489,-0.72112,0.463190994664663,0.118543964395753,-0.119898286422258,0.691102,-0.048609,-0.001489,-0.72112,26,0.145
0.784144111097395,0.0202913578194457,-0.0785393093672846,0.690981,-0.048663,-0.001471,-0.721231,0.463127662251562,0.118807114619886,-0.11982905895296,0.690981,-0.048663,-0.001471,-0.721231,27,0.145
0.784135661667055,0.0203792480436812,-0.0785578624261815,0.690961,-0.048718,-0.001502,-0.721247,0.463094147686024,0.118890054071617,-0.119829558620018,0.690961,-0.048718,-0.001502,-0.721247,28,0.145
0.784134182962427,0.0205736381860482,-0.0784957639680671,0.690885,-0.048324,-0.001929,-0.721346,0.463029420478427,0.118946967292545,-0.119878952683034,0.690885,-0.048324,-0.001929,-0.721346,29,0.145
0.784135509204704,0.0208130467321877,-0.0784790465558717,0.690805,-0.048311,-0.002001,-0.721423,0.463024431770616,0.119085976120359,-0.119831032959002,0.690805,-0.048311,-0.002001,-0.721423,30,0.145
0.784135760754904,0.0211810595464261,-0.0784051500154497,0.69067,-0.048412,-0.001909,-0.721545,0.462959011212163,0.119342862363522,-0.119677108828632,0.69067,-0.048412,-0.001909,-0.721545,31,0.145
0.784142413165767,0.0216436228270314,-0.0783599196328748,0.69053,-0.048966,-0.001427,-0.721642,0.462883395294162,0.119763693662969,-0.11941090747413,0.69053,-0.048966,-0.001427,-0.721642,32,0.145
0.784139119053454,0.0219351175551364,-0.0782321212237886,0.690446,-0.049219,-0.001147,-0.721706,0.462844725200719,0.11995831892906,-0.119197566743954,0.690446,-0.049219,-0.001147,-0.721706,33,0.145
0.784159238029037,0.0219425257154317,-0.0781455383858199,0.690464,-0.048606,-0.001829,-0.72173,0.462811024491211,0.11978456813485,-0.119274083895015,0.690464,-0.048606,-0.001829,-0.72173,34,0.145
0.784162033867081,0.0221842919814465,-0.0779983163145057,0.690401,-0.04876,-0.001676,-0.72178,0.462789225443876,0.119899826754011,-0.119106697236647,0.690401,-0.04876,-0.001676,-0.72178,35,0.145
0.78416615784609,0.0223864569619133,-0.077852647643137,0.690374,-0.049032,-0.001446,-0.721788,0.462752838044574,0.120010965702165,-0.118907484656299,0.690374,-0.049032,-0.001446,-0.721788,36,0.145
0.784146230954114,0.022627205870066,-0.077602389579554,0.690328,-0.049398,-0.001048,-0.721807,0.462736042946249,0.120152774593279,-0.118641568733907,0.690328,-0.049398,-0.001048,-0.721807,37,0.145
0.784125912812202,0.0227094275921046,-0.0774449366534243,0.690354,-0.049154,-0.001351,-0.721799,0.462708709410717,0.120088195111758,-0.118594521153247,0.690354,-0.049154,-0.001351,-0.721799,38,0.145
0.784126291339035,0.0229491843031483,-0.0771807953693545,0.690307,-0.049568,-0.000913,-0.721816,0.462699452586676,0.120271434761627,-0.118292587463816,0.690307,-0.049568,-0.000913,-0.721816,39,0.145
0.78411178582895,0.0229527352676079,-0.0770613730749442,0.690353,-0.049502,-0.001122,-0.721776,0.462671333894152,0.120194244165121,-0.11825088221122,0.690353,-0.049502,-0.001122,-0.721776,40,0.145
0.784082456426559,0.0232186963549881,-0.0767676589896656,0.690307,-0.049613,-0.001027,-0.721812,0.462641332045821,0.120301159212949,-0.118076491579907,0.690307,-0.049613,-0.001027,-0.721812,41,0.145
0.784073530844305,0.0233111087138737,-0.076509825855858,0.690315,-0.049645,-0.001016,-0.721803,0.462624304479708,0.120305684283414,-0.117937178145317,0.690315,-0.049645,-0.001016,-0.721803,42,0.145
0.784050025813534,0.0233805523275641,-0.0761882972081412,0.690351,-0.049436,-0.001212,-0.721783,0.46260417097598,0.120243015501141,-0.117851729071247,0.690351,-0.049436,-0.001212,-0.721783,43,0.145
0.784031978965069,0.0234676725735521,-0.075928157432625,0.690366,-0.049385,-0.001274,-0.721772,0.462585075360634,0.120239806618669,-0.117743579232905,0.690366,-0.049385,-0.001274,-0.721772,44,0.145
0.784000223450377,0.0235709878742563,-0.0756482184843253,0.690362,-0.049152,-0.001557,-0.72179,0.462578101845358,0.120194751366598,-0.117736489762047,0.690362,-0.049152,-0.001557,-0.72179,45,0.145
0.783949352087235,0.0238811865570732,-0.0753438148517838,0.690288,-0.049465,-0.001338,-0.721841,0.462532339029208,0.120416212875478,-0.117564427518766,0.690288,-0.049465,-0.001338,-0.721841,46,0.145
0.783904826882545,0.0239573237406474,-0.0750563844696229,0.690275,-0.04897,-0.001885,-0.721886,0.462501505316068,0.12036193403229,-0.117615279567751,0.690275,-0.04897,-0.001885,-0.721886,47,0.145
0.783839613663742,0.0242639636243759,-0.0747417609854946,0.690171,-0.049051,-0.001826,-0.72198,0.462421579861233,0.120562672390364,-0.117482560040688,0.690171,-0.049051,-0.001826,-0.72198,48,0.145
0.783806037029502,0.0244764540593699,-0.0745496224798504,0.690107,-0.04903,-0.001963,-0.722042,0.462414934164678,0.120685448367185,-0.117458385909621,0.690107,-0.04903,-0.001963,-0.722042,49,0.145
0.783746919301418,0.0246897567811856,-0.074297780499829,0.690015,-0.049349,-0.001676,-0.722109,0.462376660923468,0.120891381098115,-0.117300880448334,0.690015,-0.049349,-0.001676,-0.722109,50,0.145
0.783725277670135,0.0249239468723122,-0.0740994473415572,0.689943,-0.049612,-0.001509,-0.72216,0.462348998728258,0.121064530000425,-0.117176409583049,0.689943,-0.049612,-0.001509,-0.72216,51,0.145
0.783694879734666,0.0251972923103504,-0.0737890009146969,0.689828,-0.04974,-0.00131,-0.722262,0.462311143426231,0.121259929368655,-0.11703733460061,0.689828,-0.04974,-0.00131,-0.722262,52,0.145
0.783674076773714,0.0253693967696061,-0.0735968947980156,0.689756,-0.04981,-0.001272,-0.722325,0.462295787147848,0.121392632830073,-0.116951190773958,0.689756,-0.04981,-0.001272,-0.722325,53,0.145
0.783621574966303,0.0256474279840224,-0.0734290342368595,0.689649,-0.050163,-0.000967,-0.722404,0.462242134979114,0.121616164393225,-0.116831688249246,0.689649,-0.050163,-0.000967,-0.722404,54,0.145
0.78361816992184,0.0257499590550794,-0.0732710657065591,0.689609,-0.050035,-0.001093,-0.722451,0.462235772917247,0.121660660342633,-0.116814403861581,0.689609,-0.050035,-0.001093,-0.722451,55,0.145
0.783608300290909,0.0259223140094056,-0.0731143569335979,0.689533,-0.049981,-0.001154,-0.722527,0.462231345089817,0.12174588494753,-0.116798380261909,0.689533,-0.049981,-0.001154,-0.722527,56,0.145
0.783636158641277,0.0260996044327236,-0.0730202432305063,0.689473,-0.049984,-0.001187,-0.722584,0.462242813348661,0.121826798615826,-0.116794753342667,0.689473,-0.049984,-0.001187,-0.722584,57,0.145
0.783654633299297,0.026228765613893,-0.07293605519782,0.689409,-0.049936,-0.001247,-0.722648,0.462236678359584,0.121904585365358,-0.116830712092179,0.689409,-0.049936,-0.001247,-0.722648,58,0.145
0.783687922700052,0.026276691595949,-0.0729106311987111,0.689409,-0.049956,-0.001282,-0.722646,0.462273704455901,0.121917628992088,-0.116845417118817,0.689409,-0.049956,-0.001282,-0.722646,59,0.145
0.783706720338998,0.0264102590918619,-0.0729184119193764,0.689363,-0.050174,-0.001136,-0.722676,0.462270994131663,0.122022231958546,-0.116833373514857,0.689363,-0.050174,-0.001136,-0.722676,60,0.145
0.783734861323656,0.0265001823612727,-0.0729049264254463,0.689342,-0.050056,-0.001263,-0.722703,0.462280191134034,0.122017738049042,-0.116891385725839,0.689342,-0.050056,-0.001263,-0.722703,61,0.145
0.78376087913632,0.0266036780122254,-0.0729437505156353,0.689309,-0.049954,-0.001452,-0.722742,0.46230565837452,0.122028120008382,-0.116964367629014,0.689309,-0.049954,-0.001452,-0.722742,62,0.145
0.783789456297977,0.0266178184584241,-0.0730342044180805,0.689314,-0.049853,-0.00169,-0.722743,0.462301242315151,0.121986491925661,-0.117070488332045,0.689314,-0.049853,-0.00169,-0.722743,63,0.145
0.783831385731952,0.0268309622261897,-0.0729571283881944,0.689226,-0.049986,-0.001485,-0.722819,0.46232292184175,0.122117766718534,-0.116965539876324,0.689226,-0.049986,-0.001485,-0.722819,64,0.145
0.78385819291399,0.0267640287906216,-0.073044928051148,0.689267,-0.049743,-0.00182,-0.722796,0.462325713238729,0.121988768250407,-0.117084637866006,0.689267,-0.049743,-0.00182,-0.722796,65,0.145
0.783879784939842,0.0266479314809966,-0.0731772766095431,0.689309,-0.049489,-0.002181,-0.722772,0.46234519724413,0.121820997226336,-0.117219317044947,0.689309,-0.049489,-0.002181,-0.722772,66,0.145
0.783896208680079,0.0267211733627108,-0.0731759776472681,0.689285,-0.049553,-0.002108,-0.722791,0.462332982413344,0.121855983578887,-0.117167350701724,0.689285,-0.049553,-0.002108,-0.722791,67,0.145
0.783923851747405,0.0270414004937071,-0.0730671010916753,0.689194,-0.050101,-0.001452,-0.722841,0.462331571051254,0.122194099291701,-0.116880737477027,0.689194,-0.050101,-0.001452,-0.722841,68,0.145
0.783924410163631,0.0267606015457185,-0.0732306339352406,0.689303,-0.049644,-0.002028,-0.722768,0.462334919932265,0.121915456203924,-0.117090741737364,0.689303,-0.049644,-0.002028,-0.722768,69,0.145
0.783962445423141,0.0262761216960078,-0.0732481568068532,0.689491,-0.049077,-0.00255,-0.722625,0.462397408044347,0.121454680615131,-0.117235974134415,0.689491,-0.049077,-0.00255,-0.722625,70,0.145
0.78399165613347,0.0260712156153173,-0.0733250127687197,0.689583,-0.04896,-0.00269,-0.722544,0.462420284484897,0.121321052841371,-0.117288502386274,0.689583,-0.04896,-0.00269,-0.722544,71,0.145
0.783974140177725,0.0259244553985148,-0.0734236084133203,0.689643,-0.049013,-0.002684,-0.722484,0.462414554422739,0.121258151784376,-0.117286942278309,0.689643,-0.049013,-0.002684,-0.722484,72,0.145
0.783963638318946,0.0256465623831345,-0.073487736466253,0.689764,-0.04882,-0.002885,-0.722381,0.462428051962551,0.121083239651857,-0.11737188236714,0.689764,-0.04882,-0.002885,-0.722381,73,0.145
0.78397482836214,0.0255859425814199,-0.0735486853376803,0.689813,-0.049239,-0.002493,-0.722307,0.462455636180196,0.121147502353641,-0.117282422394164,0.689813,-0.049239,-0.002493,-0.722307,74,0.145
0.783974711380035,0.025369101300623,-0.0735287834645997,0.689908,-0.048996,-0.002661,-0.722233,0.462509112182029,0.121001143841128,-0.117364747736689,0.689908,-0.048996,-0.002661,-0.722233,75,0.145
0.783988279559657,0.0252392324224882,-0.0735831264801368,0.689971,-0.048892,-0.002769,-0.722179,0.46252869484836,0.120915495935888,-0.117463291819263,0.689971,-0.048892,-0.002769,-0.722179,76,0.145
0.783963386137636,0.0251907590036111,-0.07369230001687,0.689993,-0.049028,-0.002653,-0.722149,0.462548460689382,0.120944816260277,-0.1175216937655,0.689993,-0.049028,-0.002653,-0.722149,77,0.145
0.783948715254432,0.0250263651612965,-0.0738172966087757,0.690051,-0.048785,-0.002944,-0.722109,0.462554460671058,0.120798970641879,-0.117709169743739,0.690051,-0.048785,-0.002944,-0.722109,78,0.145
0.783972375064887,0.0250047008312451,-0.0739210908361279,0.69008,-0.049092,-0.002661,-0.722061,0.462593587908443,0.120865805075157,-0.117719718804025,0.69008,-0.049092,-0.002661,-0.722061,79,0.145
0.783978679990242,0.0247703824589752,-0.0740800643271885,0.690161,-0.048846,-0.002978,-0.722,0.462626368143964,0.12069178252095,-0.117936198827445,0.690161,-0.048846,-0.002978,-0.722,80,0.145
0.783971522133079,0.0246461211549824,-0.0742986866813433,0.690188,-0.048746,-0.003184,-0.721979,0.462625536963637,0.120629919360694,-0.118111144041272,0.690188,-0.048746,-0.003184,-0.721979,81,0.145
0.78400047980088,0.0245300436507242,-0.0744569965219056,0.690237,-0.048617,-0.003401,-0.72194,0.462647926910213,0.120545207473161,-0.11827612786399,0.690237,-0.048617,-0.003401,-0.72194,82,0.145
0.784008687556218,0.0243901123735042,-0.0746156869286298,0.690261,-0.048658,-0.003396,-0.721914,0.462671010108804,0.120489485689917,-0.118370459315693,0.690261,-0.048658,-0.003396,-0.721914,83,0.145
0.784026495598123,0.0243830742550413,-0.0746478654690654,0.690255,-0.048921,-0.003064,-0.721904,0.462685125022422,0.120581894560874,-0.11831827173665,0.690255,-0.048921,-0.003064,-0.721904,84,0.145
0.784015949827194,0.0245905255580592,-0.0748090142884187,0.690166,-0.049073,-0.002943,-0.721979,0.462611466705566,0.120788513118193,-0.118326698063737,0.690166,-0.049073,-0.002943,-0.721979,85,0.145
0.784039925311969,0.0245943558334013,-0.0748727769217244,0.690154,-0.0494,-0.002557,-0.72197,0.462651973919868,0.120857099974872,-0.118253756888353,0.690154,-0.0494,-0.002557,-0.72197,86,0.145
0.784031298351605,0.0243804701039384,-0.0750586214009387,0.690226,-0.049056,-0.002916,-0.721924,0.462646940906374,0.120661701741543,-0.118442729855244,0.690226,-0.049056,-0.002916,-0.721924,87,0.145
0.784028948126786,0.0243290115244491,-0.0751661185953884,0.690239,-0.0491,-0.002861,-0.721908,0.462638773923416,0.12061985346346,-0.118472082643017,0.690239,-0.0491,-0.002861,-0.721908,88,0.145
0.784010217989775,0.0241890071049779,-0.0754096893511143,0.690283,-0.048826,-0.003236,-0.721883,0.462602371085312,0.1204814220288,-0.118658025590152,0.690283,-0.048826,-0.003236,-0.721883,89,0.145
0.78404100346386,0.0240867451724761,-0.0754621832615333,0.690316,-0.048978,-0.003018,-0.721842,0.46263379811336,0.12042538015333,-0.118605900941654,0.690316,-0.048978,-0.003018,-0.721842,90,0.145
0.78401051788775,0.0240928258345288,-0.0756101211785384,0.690307,-0.049181,-0.002876,-0.721837,0.462599731440071,0.120450384364852,-0.11858062929561,0.690307,-0.049181,-0.002876,-0.721837,91,0.145
0.784026224550807,0.0239255179464831,-0.0756942877684439,0.690359,-0.049004,-0.002991,-0.7218,0.462617970032136,0.120296488944352,-0.11862069802857,0.690359,-0.049004,-0.002991,-0.7218,92,0.145
0.78403003862677,0.0238521681717054,-0.075748745502955,0.690378,-0.048887,-0.003043,-0.721789,0.462601695492198,0.120226929923662,-0.118622557621631,0.690378,-0.048887,-0.003043,-0.721789,93,0.145
0.784028939293462,0.0238822062209416,-0.0758181505234693,0.690348,-0.048946,-0.002958,-0.721814,0.462587782765839,0.120243563982207,-0.118584980957857,0.690348,-0.048946,-0.002958,-0.721814,94,0.145
0.784050077323841,0.0238823141037318,-0.0758524768050406,0.690327,-0.049057,-0.002788,-0.721827,0.462593965629211,0.120251257557347,-0.118535993083797,0.690327,-0.049057,-0.002788,-0.721827,95,0.145
0.784082421201961,0.0238082661981158,-0.0759444075561581,0.690347,-0.048896,-0.002937,-0.721818,0.462613715736933,0.120170597195077,-0.118596312884755,0.690347,-0.048896,-0.002937,-0.721818,96,0.145
0.784065966652386,0.0237883834788453,-0.0761699589492577,0.690331,-0.048898,-0.003074,-0.721833,0.46257784740451,0.120126262312699,-0.118705889667445,0.690331,-0.048898,-0.003074,-0.721833,97,0.145
0.784099694038326,0.0238132150808125,-0.0762395634560428,0.690316,-0.048934,-0.003028,-0.721845,0.462584095115176,0.12013406624242,-0.118710767707441,0.690316,-0.048934,-0.003028,-0.721845,98,0.145
0.784120013168035,0.0238940932859513,-0.076329019418827,0.690272,-0.04904,-0.002907,-0.72188,0.462584675249976,0.120199660002006,-0.118712184271873,0.690272,-0.04904,-0.002907,-0.72188,99,0.145
0.784134068458119,0.0238347857071148,-0.0764110173685182,0.690298,-0.049021,-0.002951,-0.721856,0.462580715590712,0.120150429025725,-0.118752876648238,0.690298,-0.049021,-0.002951,-0.721856,100,0.145
0.784146198309093,0.0240168996186158,-0.076533235053692,0.690221,-0.049215,-0.0028,-0.721918,0.462558126522137,0.120252516881091,-0.118791913233049,0.690221,-0.049215,-0.0028,-0.721918,101,0.145
0.784187133335068,0.0240549215823216,-0.0766151432837673,0.690209,-0.04927,-0.002748,-0.721926,0.462567925161145,0.120291438471941,-0.11881370451481,0.690209,-0.04927,-0.002748,-0.721926,102,0.145
0.784208282352013,0.0241450076300678,-0.0767756094271067,0.690175,-0.049366,-0.002756,-0.721951,0.462565432839817,0.120343205966164,-0.118900069734587,0.690175,-0.049366,-0.002756,-0.721951,103,0.145
0.784200719671358,0.0241501666084821,-0.0768473557463252,0.690151,-0.049164,-0.002959,-0.721987,0.462530620914127,0.120276416861854,-0.119019753863697,0.690151,-0.049164,-0.002959,-0.721987,104,0.145
0.784208262536598,0.0242043367471751,-0.0769251708084751,0.690144,-0.049492,-0.00269,-0.721973,0.462541629890154,0.120356468709087,-0.11898829509292,0.690144,-0.049492,-0.00269,-0.721973,105,0.145
0.784219978589919,0.0242132478901287,-0.0769597177635926,0.690131,-0.049585,-0.002624,-0.721979,0.462549569885407,0.120389479903588,-0.118980345767898,0.690131,-0.049585,-0.002624,-0.721979,106,0.145
0.784227426160214,0.0241226907595046,-0.0769828580162243,0.690153,-0.049452,-0.002792,-0.721966,0.462543404216187,0.120310138360554,-0.119031721728635,0.690153,-0.049452,-0.002792,-0.721966,107,0.145
0.784223562966403,0.0241160739300622,-0.0769167479664802,0.690133,-0.049616,-0.002596,-0.721975,0.462557581799802,0.12035986726938,-0.11891812341736,0.690133,-0.049616,-0.002596,-0.721975,108,0.145
0.784259619447808,0.0240312084319756,-0.0768110301080775,0.690164,-0.04963,-0.002515,-0.721945,0.462606732992867,0.120329831819904,-0.118821052228401,0.690164,-0.04963,-0.002515,-0.721945,109,0.145
0.784240976369707,0.0240315089159761,-0.0768389380480283,0.690137,-0.049747,-0.002489,-0.721963,0.462579012287818,0.120382602199387,-0.118755556311408,0.690137,-0.049747,-0.002489,-0.721963,110,0.145
0.784249651791791,0.0240410384645848,-0.0767663501080633,0.690112,-0.049612,-0.00257,-0.721995,0.462601379546246,0.120383101727318,-0.118671616772275,0.690112,-0.049612,-0.00257,-0.721995,111,0.145
0.784251478241793,0.0239090645854322,-0.0767279361590976,0.690138,-0.049296,-0.002898,-0.721991,0.462619710345639,0.1202561725061,-0.118650688326855,0.690138,-0.049296,-0.002898,-0.721991,112,0.145
0.784245222598774,0.0239573186950046,-0.0767029103821712,0.690099,-0.049318,-0.002893,-0.722027,0.46261062620409,0.120315343830673,-0.118547318407765,0.690099,-0.049318,-0.002893,-0.722027,113,0.145
0.784252292659632,0.0240291384860814,-0.0766320259837559,0.69005,-0.049199,-0.002969,-0.722081,0.462595832500298,0.120321328477921,-0.11845599687818,0.69005,-0.049199,-0.002969,-0.722081,114,0.145
0.784284801707935,0.0241288395900296,-0.0765586455591952,0.690001,-0.04924,-0.002889,-0.722126,0.462596692401072,0.120386856791279,-0.118333828914729,0.690001,-0.04924,-0.002889,-0.722126,115,0.145
0.78429703159076,0.0241320020133109,-0.0765343912945844,0.689993,-0.04909,-0.003053,-0.722143,0.462584404060444,0.120337233143972,-0.118313833465217,0.689993,-0.04909,-0.003053,-0.722143,116,0.145
0.784300605992439,0.0242742388382868,-0.0765219294220527,0.689924,-0.049178,-0.002984,-0.722203,0.462532394280023,0.120442593487116,-0.118236656985729,0.689924,-0.049178,-0.002984,-0.722203,117,0.145
0.784317688129858,0.0244156196078311,-0.0765139484911936,0.689845,-0.049254,-0.002916,-0.722274,0.462522425976481,0.120547539698515,-0.118183482477495,0.689845,-0.049254,-0.002916,-0.722274,118,0.145
0.784332431945262,0.0245270056701601,-0.0765602962802917,0.689784,-0.049375,-0.002889,-0.722324,0.462501368884152,0.120617169764557,-0.118179892784681,0.689784,-0.049375,-0.002889,-0.722324,119,0.145
0.784315662068301,0.0246201183060425,-0.0764969996166105,0.689734,-0.049576,-0.002673,-0.722359,0.462496421260393,0.12071321982863,-0.118110133903856,0.689734,-0.049576,-0.002673,-0.722359,120,0.145
0.784331139406753,0.0247787392226089,-0.0765202347450912,0.689646,-0.04964,-0.002654,-0.722439,0.462463635977565,0.120817524821023,-0.118130309939512,0.689646,-0.04964,-0.002654,-0.722439,121,0.145
0.784335726936544,0.024810258771889,-0.0765326431629498,0.689622,-0.049701,-0.002626,-0.722457,0.462463287958364,0.120852878465439,-0.118173587930958,0.689622,-0.049701,-0.002626,-0.722457,122,0.145
0.784332704866011,0.0247856707651016,-0.0766209320022581,0.689613,-0.049783,-0.002671,-0.72246,0.462464702696994,0.120847733709616,-0.118265237644838,0.689613,-0.049783,-0.002671,-0.72246,123,0.145
0.784349559923572,0.024919067964999,-0.0765839485191043,0.689553,-0.050125,-0.002311,-0.722495,0.462457800683699,0.121021303910215,-0.118204794900626,0.689553,-0.050125,-0.002311,-0.722495,124,0.145
0.784375577156235,0.0248355509868566,-0.0765369656297279,0.689569,-0.049828,-0.002592,-0.722499,0.462505170163875,0.120910280757109,-0.11832574222698,0.689569,-0.049828,-0.002592,-0.722499,125,0.145
0.784341625880997,0.0248460820101257,-0.0765303520544378,0.689551,-0.049914,-0.002546,-0.722511,0.462478005709158,0.120934344807847,-0.118361381629583,0.689551,-0.049914,-0.002546,-0.722511,126,0.145
0.784335066504078,0.0247637990923249,-0.0765865683972393,0.689571,-0.049824,-0.002729,-0.722497,0.462503955321722,0.120850182354175,-0.118480239637808,0.689571,-0.049824,-0.002729,-0.722497,127,0.145
0.784321539427717,0.0247377700630566,-0.0764718395639458,0.689574,-0.049826,-0.002666,-0.722494,0.462526574342158,0.120870343350809,-0.118442652199965,0.689574,-0.049826,-0.002666,-0.722494,128,0.145
0.784287340016439,0.0247716474772857,-0.0765195349596334,0.689551,-0.049962,-0.002626,-0.722507,0.462527511509014,0.120896626217256,-0.118481154732727,0.689551,-0.049962,-0.002626,-0.722507,129,0.145
0.784297945453742,0.0247223304875764,-0.07645242361645,0.689541,-0.049539,-0.002996,-0.722545,0.462536974253302,0.12076235776305,-0.118584723949893,0.689541,-0.049539,-0.002996,-0.722545,130,0.145
0.784251183173586,0.0250903122850591,-0.0764011961165338,0.68941,-0.050409,-0.002138,-0.722612,0.462489762033028,0.12117758175357,-0.118295043725533,0.68941,-0.050409,-0.002138,-0.722612,131,0.145
0.784240289714187,0.0252200636054826,-0.0763852411977436,0.689346,-0.050787,-0.001794,-0.722647,0.462491960548139,0.121310750034124,-0.118214240875086,0.689346,-0.050787,-0.001794,-0.722647,132,0.145
