h_position_x,h_position_y,h_position_z,h_orientation_x,h_orientation_y,h_orientation_z,h_orientation_w,e_position_x,e_position_y,e_position_z,e_orientation_x,e_orientation_y,e_orientation_z,e_orientation_w,stamp,gripper_state
-0.774921411618901,-0.0643247804206469,-0.0904552023586865,0.689409,-0.049936,-0.001247,-0.722648,-0.464054190795423,0.069227238217629,-0.144114870257667,0.689409,-0.049936,-0.001247,-0.722648,58,0.145
-0.774912252674548,-0.0642413378892508,-0.090502040676373,0.689409,-0.049956,-0.001282,-0.722646,-0.464001632244103,0.0692619693354029,-0.144087379992535,0.689409,-0.049956,-0.001282,-0.722646,59,0.145
-0.774929548655026,-0.064201173679289,-0.090573672970298,0.689363,-0.050174,-0.001136,-0.722676,-0.463991844887818,0.0693323148030941,-0.1440248151663,0.689363,-0.050174,-0.001136,-0.722676,60,0.145
-0.77492676697632,-0.0642357206634412,-0.090658576435127,0.689342,-0.050056,-0.001263,-0.722703,-0.463952716289329,0.0692948678423757,-0.144087906543289,0.689342,-0.050056,-0.001263,-0.722703,61,0.145
-0.774910176508698,-0.0643067940413759,-0.0906354108655872,0.689309,-0.049954,-0.001452,-0.722742,-0.463922703353703,0.0692211090500499,-0.14408379397205,0.689309,-0.049954,-0.001452,-0.722742,62,0.145
-0.774903296783739,-0.0642985875133671,-0.0905396335103745,0.689314,-0.049853,-0.00169,-0.722743,-0.463904834962521,0.0692071690445809,-0.144034636620537,0.689314,-0.049853,-0.00169,-0.722743,63,0.145
-0.774850324050985,-0.0643731215683062,-0.0907596357310716,0.689226,-0.049986,-0.001485,-0.722819,-0.463855200202581,0.0692133906679704,-0.144103178545194,0.689226,-0.049986,-0.001485,-0.722819,64,0.145
-0.774859442402926,-0.0643232453001334,-0.0906922320580636,0.689267,-0.049743,-0.00182,-0.722796,-0.463834178964394,0.0691973208405832,-0.144108007882262,0.689267,-0.049743,-0.00182,-0.722796,65,0.145
-0.774854356661828,-0.0642989409907584,-0.0906117709251627,0.689309,-0.049489,-0.002181,-0.722772,-0.463806000421976,0.0691393742535042,-0.144118839804432,0.689309,-0.049489,-0.002181,-0.722772,66,0.145
-0.774848168425513,-0.0642142395715425,-0.0907196792636264,0.689285,-0.049553,-0.002108,-0.722791,-0.463780590667063,0.0692342104792184,-0.144118338696684,0.689285,-0.049553,-0.002108,-0.722791,67,0.145
-0.774828987419683,-0.063994498161123,-0.0910102857550588,0.689194,-0.050101,-0.001452,-0.722841,-0.463743452664865,0.0695568115480966,-0.144060416296312,0.689194,-0.050101,-0.001452,-0.722841,68,0.145
-0.774854535012477,-0.0638732871407508,-0.0908751180736602,0.689303,-0.049644,-0.002028,-0.722768,-0.463717351215877,0.069511039605429,-0.144077425682879,0.689303,-0.049644,-0.002028,-0.722768,69,0.145
-0.774875505535192,-0.06363990687166,-0.0909306237820648,0.689491,-0.049077,-0.00255,-0.722625,-0.46363791241421,0.0695068531820947,-0.144222067284574,0.689491,-0.049077,-0.00255,-0.722625,70,0.145
-0.774898397522399,-0.063358776856577,-0.0909522741571075,0.689583,-0.04896,-0.00269,-0.722544,-0.463581185008924,0.0696485739049115,-0.14420980062728,0.689583,-0.04896,-0.00269,-0.722544,71,0.145
-0.7749260706577,-0.0631050013721805,-0.0909548665695866,0.689643,-0.049013,-0.002684,-0.722484,-0.463554896161546,0.0698100577660201,-0.144126121646377,0.689643,-0.049013,-0.002684,-0.722484,72,0.145
-0.774950157664331,-0.0627917439429032,-0.0909636143189175,0.689764,-0.04882,-0.002885,-0.722381,-0.46349549377153,0.069961501741145,-0.144125758729885,0.689764,-0.04882,-0.002885,-0.722381,73,0.145
-0.774977108633962,-0.0623648660998569,-0.0910220750142496,0.689813,-0.049239,-0.002493,-0.722307,-0.463436788528696,0.070340125582859,-0.143962729621408,0.689813,-0.049239,-0.002493,-0.722307,74,0.145
-0.774971413471081,-0.0620806445886025,-0.0911217856467769,0.689908,-0.048996,-0.002661,-0.722233,-0.463348144994087,0.0704653630491563,-0.144023640467912,0.689908,-0.048996,-0.002661,-0.722233,75,0.145
-0.774966781300152,-0.0618120105272695,-0.0911245409545705,0.689971,-0.048892,-0.002769,-0.722179,-0.463268600116549,0.0705876000422677,-0.144001262786792,0.689971,-0.048892,-0.002769,-0.722179,76,0.145
-0.774961246002251,-0.0615400756294999,-0.0911717855427116,0.689993,-0.049028,-0.002653,-0.722149,-0.463209196466876,0.0707860090989775,-0.143958126507584,0.689993,-0.049028,-0.002653,-0.722149,77,0.145
-0.774961218823537,-0.0613716990914114,-0.0911215372611082,0.690051,-0.048785,-0.002944,-0.722109,-0.463148676267083,0.0707939692627575,-0.143973687804755,0.690051,-0.048785,-0.002944,-0.722109,78,0.145
-0.774926311951391,-0.0610075018565305,-0.0911752060048764,0.69008,-0.049092,-0.002661,-0.722061,-0.463066916190433,0.0710717049370796,-0.143895649419927,0.69008,-0.049092,-0.002661,-0.722061,79,0.145
-0.774905395754001,-0.0607817748875589,-0.0911024225394527,0.690161,-0.048846,-0.002978,-0.722,-0.462993471436698,0.071111379792204,-0.143916671099648,0.690161,-0.048846,-0.002978,-0.722,80,0.145
-0.774885431963572,-0.0606465458235586,-0.0910171140940631,0.690188,-0.048746,-0.003184,-0.721979,-0.462974513396438,0.0711431115284969,-0.143903696832228,0.690188,-0.048746,-0.003184,-0.721979,81,0.145
-0.774866401166791,-0.0604570063633935,-0.090929767693511,0.690237,-0.048617,-0.003401,-0.72194,-0.462915929796882,0.0712156873141467,-0.143887230755558,0.690237,-0.048617,-0.003401,-0.72194,82,0.145
-0.774847796265889,-0.060270003802771,-0.0909493475925472,0.690261,-0.048658,-0.003396,-0.721914,-0.462868118511385,0.0713220625560075,-0.143876219941335,0.690261,-0.048658,-0.003396,-0.721914,83,0.145
-0.774821806151104,-0.0600334419902231,-0.0911237827122524,0.690255,-0.048921,-0.003064,-0.721904,-0.462813440817321,0.0715399547184561,-0.143888189446967,0.690255,-0.048921,-0.003064,-0.721904,84,0.145
-0.774828635691615,-0.0600032233002162,-0.0911566036986061,0.690166,-0.049073,-0.002943,-0.721979,-0.462827876166821,0.0716165374041732,-0.143835929219628,0.690166,-0.049073,-0.002943,-0.721979,85,0.145
-0.774809380154585,-0.0597740191458748,-0.091332641006555,0.690154,-0.0494,-0.002557,-0.72197,-0.462773156644348,0.0718495773820947,-0.143804503693245,0.690154,-0.0494,-0.002557,-0.72197,86,0.145
-0.774838003765802,-0.0596733799113938,-0.0913281719292989,0.690226,-0.049056,-0.002916,-0.721924,-0.462765732809321,0.0718306349850167,-0.143879679330974,0.690226,-0.049056,-0.002916,-0.721924,87,0.145
-0.774851053413909,-0.0595429588250634,-0.0914075148084295,0.690239,-0.0491,-0.002861,-0.721908,-0.462755092250166,0.071932333191587,-0.143872927230876,0.690239,-0.0491,-0.002861,-0.721908,88,0.145
-0.774896037529415,-0.0594927026644895,-0.0913162852876995,0.690283,-0.048826,-0.003236,-0.721883,-0.462782473140544,0.0718856005233375,-0.143877599944829,0.690283,-0.048826,-0.003236,-0.721883,89,0.145
-0.774887227762602,-0.0592830649867749,-0.0914704604697862,0.690316,-0.048978,-0.003018,-0.721842,-0.462740675928045,0.072064225358718,-0.143875437043296,0.690316,-0.048978,-0.003018,-0.721842,90,0.145
-0.774933022225166,-0.059162738162342,-0.0914544217771535,0.690307,-0.049181,-0.002876,-0.721837,-0.462768272958993,0.0722037170104602,-0.143765939103152,0.690307,-0.049181,-0.002876,-0.721837,91,0.145
-0.774924019357205,-0.0590546011863377,-0.0915910789575495,0.690359,-0.049004,-0.002991,-0.7218,-0.462720138180636,0.0722272776420496,-0.143858481737978,0.690359,-0.049004,-0.002991,-0.7218,92,0.145
-0.774937812420452,-0.0589779268287718,-0.0917219365193613,0.690378,-0.048887,-0.003043,-0.721789,-0.46270370210713,0.0722759010236449,-0.143932569254898,0.690378,-0.048887,-0.003043,-0.721789,93,0.145
-0.774941924428633,-0.0589555804387208,-0.0918218898913327,0.690348,-0.048946,-0.002958,-0.721814,-0.462685405536449,0.0723233975214215,-0.143933344763797,0.690348,-0.048946,-0.002958,-0.721814,94,0.145
-0.774927014999302,-0.0588940326600472,-0.0919750606285123,0.690327,-0.049057,-0.002788,-0.721827,-0.462639335796972,0.0724040921577815,-0.143964779297463,0.690327,-0.049057,-0.002788,-0.721827,95,0.145
-0.774930704787899,-0.0588520563830948,-0.0920469057517074,0.690347,-0.048896,-0.002937,-0.721818,-0.462605116663625,0.0723982751769382,-0.144052115809434,0.690347,-0.048896,-0.002937,-0.721818,96,0.145
-0.774960371430752,-0.0588847655607425,-0.0919288903389722,0.690331,-0.048898,-0.003074,-0.721833,-0.462625619944656,0.0723742171034899,-0.143990801459611,0.690331,-0.048898,-0.003074,-0.721833,97,0.145
-0.77494974379246,-0.0588295944125552,-0.0920198334156536,0.690316,-0.048934,-0.003028,-0.721845,-0.462597672323399,0.0724263704352222,-0.144047769586986,0.690316,-0.048934,-0.003028,-0.721845,98,0.145
-0.774933206269512,-0.058823837095586,-0.092131440726563,0.690272,-0.04904,-0.002907,-0.72188,-0.462578337063218,0.0724042463588046,-0.144083625572684,0.690272,-0.04904,-0.002907,-0.72188,99,0.145
-0.774953969414022,-0.0587160467235704,-0.0921585765652012,0.690298,-0.049021,-0.002951,-0.721856,-0.462567059112601,0.0724585684507312,-0.144116809962478,0.690298,-0.049021,-0.002951,-0.721856,100,0.145
-0.774936464809725,-0.0587433902792571,-0.0921885563896599,0.690221,-0.049215,-0.0028,-0.721918,-0.462563932354736,0.0724711795106679,-0.144098432435572,0.690221,-0.049215,-0.0028,-0.721918,101,0.145
-0.7749180099828,-0.0586734701274474,-0.0922618502021496,0.690209,-0.04927,-0.002748,-0.721926,-0.462537391439067,0.0725212878780842,-0.144140333255885,0.690209,-0.04927,-0.002748,-0.721926,102,0.145
-0.77492401113298,-0.0586560049800846,-0.0921957179554335,0.690175,-0.049366,-0.002756,-0.721951,-0.46254773431869,0.0725476720696669,-0.144086398826758,0.690175,-0.049366,-0.002756,-0.721951,103,0.145
-0.774936064882104,-0.0587677030082147,-0.0922417938158123,0.690151,-0.049164,-0.002959,-0.721987,-0.462564916618955,0.0724080459325992,-0.144190411847941,0.690151,-0.049164,-0.002959,-0.721987,104,0.145
-0.774950303500987,-0.0585859231250564,-0.0922438108826267,0.690144,-0.049492,-0.00269,-0.721973,-0.462568375988918,0.0725979360775339,-0.144098514725487,0.690144,-0.049492,-0.00269,-0.721973,105,0.145
-0.774953249627756,-0.058517542664572,-0.0922718268352901,0.690131,-0.049585,-0.002624,-0.721979,-0.462567284385846,0.0726564961599352,-0.144096130407478,0.690131,-0.049585,-0.002624,-0.721979,106,0.145
-0.774993047304643,-0.0584868188837909,-0.0922498351738463,0.690153,-0.049452,-0.002792,-0.721966,-0.462581250508585,0.0726516084570215,-0.144116072675386,0.690153,-0.049452,-0.002792,-0.721966,107,0.145
-0.775012220798318,-0.0584031174949632,-0.0923561043573917,0.690133,-0.049616,-0.002596,-0.721975,-0.462583262888958,0.0727388952885333,-0.144102261084483,0.690133,-0.049616,-0.002596,-0.721975,108,0.145
-0.775024773946098,-0.0582383185322547,-0.0924717277340609,0.690164,-0.04963,-0.002515,-0.721945,-0.462546009580883,0.0728547863229324,-0.144140709692301,0.690164,-0.04963,-0.002515,-0.721945,109,0.145
-0.775071510469456,-0.0582032040240421,-0.0923971852677867,0.690137,-0.049747,-0.002489,-0.721963,-0.462584469710801,0.072876243561995,-0.1440310976152,0.690137,-0.049747,-0.002489,-0.721963,110,0.145
-0.775063129149466,-0.0582266070800266,-0.09249457929934,0.690112,-0.049612,-0.00257,-0.721995,-0.462562975469499,0.0728598163473725,-0.144091328491247,0.690112,-0.049612,-0.00257,-0.721995,111,0.145
-0.77507603544019,-0.0582609919741086,-0.0924591625436362,0.690138,-0.049296,-0.002898,-0.721991,-0.462551008238296,0.0727615487030186,-0.144110393231875,0.690138,-0.049296,-0.002898,-0.721991,112,0.145
-0.775077041859199,-0.0582686312105093,-0.0924566786603547,0.690099,-0.049318,-0.002893,-0.722027,-0.462557785215012,0.0727643425885473,-0.144046077750304,0.690099,-0.049318,-0.002893,-0.722027,113,0.145
-0.775083115002994,-0.0583623467709076,-0.0925194289464228,0.69005,-0.049199,-0.002969,-0.722081,-0.462556458231315,0.0726864008757988,-0.144052524776091,0.69005,-0.049199,-0.002969,-0.722081,114,0.145
-0.775069851373901,-0.0583923765123348,-0.0925884006930993,0.690001,-0.04924,-0.002889,-0.722126,-0.462537320325626,0.0726919204319904,-0.144015041399413,0.690001,-0.04924,-0.002889,-0.722126,115,0.145
-0.775089913793235,-0.058425242285067,-0.0925575125907496,0.689993,-0.04909,-0.003053,-0.722143,-0.462541078753743,0.0726555468798385,-0.14398670548082,0.689993,-0.04909,-0.003053,-0.722143,116,0.145
-0.775101402784835,-0.0585088475055895,-0.092555784739235,0.689924,-0.049178,-0.002984,-0.722203,-0.462571737221995,0.0726494908706848,-0.143899202628143,0.689924,-0.049178,-0.002984,-0.722203,117,0.145
-0.775087340068079,-0.058625880830666,-0.0925638156852975,0.689845,-0.049254,-0.002916,-0.722274,-0.462572582993423,0.0726215082702225,-0.14383882715635,0.689845,-0.049254,-0.002916,-0.722274,118,0.145
-0.775072767883623,-0.0587049857126966,-0.092429329951306,0.689784,-0.049375,-0.002889,-0.722324,-0.4625728969558,0.0726235304060326,-0.143705500042027,0.689784,-0.049375,-0.002889,-0.722324,119,0.145
-0.77506803635993,-0.0587147872554982,-0.0924686437008635,0.689734,-0.049576,-0.002673,-0.722359,-0.462569716507389,0.0726915484520123,-0.143658178631727,0.689734,-0.049576,-0.002673,-0.722359,120,0.145
-0.775036993091738,-0.0588738621647651,-0.0924069611666935,0.689646,-0.04964,-0.002654,-0.722439,-0.462571957657501,0.072564639382046,-0.143602705690798,0.689646,-0.04964,-0.002654,-0.722439,121,0.145
-0.775026225981103,-0.0588852503438489,-0.0923498016636829,0.689622,-0.049701,-0.002626,-0.722457,-0.46256331648174,0.0726530713145432,-0.143577241140069,0.689622,-0.049701,-0.002626,-0.722457,122,0.145
-0.775029666561076,-0.0588757742497025,-0.0921581184585098,0.689613,-0.049783,-0.002671,-0.72246,-0.462565728243749,0.0726723634884375,-0.143470257191797,0.689613,-0.049783,-0.002671,-0.72246,123,0.145
-0.775023885409301,-0.0588043801528025,-0.0922053464234518,0.689553,-0.050125,-0.002311,-0.722495,-0.462566455166838,0.0728187807961223,-0.143428749020348,0.689553,-0.050125,-0.002311,-0.722495,124,0.145
-0.774991112387948,-0.0588355883707745,-0.092154439154719,0.689569,-0.049828,-0.002592,-0.722499,-0.462524387052216,0.0727291784549497,-0.143529178227148,0.689569,-0.049828,-0.002592,-0.722499,125,0.145
-0.775003137654683,-0.0587971376187196,-0.092072131081279,0.689551,-0.049914,-0.002546,-0.722511,-0.462556939490824,0.0727726982228062,-0.143503986382617,0.689551,-0.049914,-0.002546,-0.722511,126,0.145
