position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
-0.465080,-0.349993,0.989348,-0.718659,0.088230,0.026302,0.689241,3742008426.000000,0.145000
-0.465084,-0.349990,0.989353,-0.718650,0.088211,0.026309,0.689252,3743408729.000000,0.145000
-0.465099,-0.349978,0.989376,-0.718611,0.088121,0.026344,0.689303,3750097598.000000,0.145000
-0.465104,-0.350000,0.989387,-0.718575,0.088092,0.026350,0.689345,3759050271.000000,0.145000
-0.465104,-0.350005,0.989390,-0.718573,0.088086,0.026346,0.689347,3760079433.000000,0.145000
-0.465105,-0.350036,0.989407,-0.718562,0.088051,0.026322,0.689364,3766505561.000000,0.145000
-0.465105,-0.350044,0.989411,-0.718559,0.088040,0.026319,0.689369,3768395473.000000,0.145000
-0.465104,-0.350075,0.989424,-0.718547,0.087999,0.026307,0.689387,3775389291.000000,0.145000
-0.465104,-0.350079,0.989431,-0.718543,0.087982,0.026304,0.689393,3776734640.000000,0.145000
-0.465105,-0.350096,0.989466,-0.718523,0.087898,0.026287,0.689426,3783212050.000000,0.145000
-0.465062,-0.350228,0.989507,-0.718690,0.087787,0.026011,0.689277,3792100161.000000,0.145000
-0.465063,-0.350238,0.989511,-0.718689,0.087773,0.026004,0.689279,3793389847.000000,0.145000
-0.465069,-0.350288,0.989535,-0.718688,0.087704,0.025972,0.689290,3799869230.000000,0.145000
-0.465061,-0.350406,0.989519,-0.718730,0.087806,0.025886,0.689237,3808554939.000000,0.145000
-0.465075,-0.350386,0.989507,-0.718648,0.087860,0.025993,0.689311,3810052683.000000,0.145000
-0.465140,-0.350300,0.989454,-0.718280,0.088103,0.026475,0.689646,3816779393.000000,0.145000
-0.465139,-0.350310,0.989452,-0.718275,0.088111,0.026467,0.689649,3818369438.000000,0.145000
-0.465135,-0.350352,0.989446,-0.718257,0.088144,0.026434,0.689665,3824947513.000000,0.145000
-0.465129,-0.350352,0.989470,-0.718266,0.088068,0.026389,0.689668,3826721002.000000,0.145000
-0.465110,-0.350351,0.989558,-0.718298,0.087785,0.026220,0.689677,3833350514.000000,0.145000
-0.465085,-0.350416,0.989579,-0.718296,0.087779,0.026099,0.689684,3841885373.000000,0.145000
-0.465081,-0.350425,0.989580,-0.718298,0.087779,0.026087,0.689683,3843389084.000000,0.145000
-0.465065,-0.350462,0.989583,-0.718304,0.087781,0.026041,0.689679,3849571664.000000,0.145000
-0.465058,-0.350468,0.989590,-0.718292,0.087766,0.026021,0.689693,3851723720.000000,0.145000
-0.465037,-0.350490,0.989613,-0.718257,0.087721,0.025961,0.689738,3858368291.000000,0.145000
-0.465031,-0.350501,0.989615,-0.718258,0.087718,0.025942,0.689738,3860051204.000000,0.145000
-0.465006,-0.350547,0.989622,-0.718262,0.087708,0.025867,0.689738,3866674431.000000,0.145000
-0.464998,-0.350553,0.989617,-0.718257,0.087713,0.025875,0.689742,3868375351.000000,0.145000
-0.464965,-0.350573,0.989599,-0.718238,0.087732,0.025909,0.689758,3874859815.000000,0.145000
-0.464957,-0.350581,0.989591,-0.718236,0.087742,0.025913,0.689758,3876726438.000000,0.145000
-0.464926,-0.350605,0.989565,-0.718232,0.087777,0.025927,0.689758,3883148454.000000,0.145000
-0.464917,-0.350609,0.989563,-0.718216,0.087781,0.025923,0.689774,3885056068.000000,0.145000
-0.464885,-0.350622,0.989558,-0.718161,0.087793,0.025910,0.689831,3891767059.000000,0.145000
-0.464882,-0.350612,0.989554,-0.718146,0.087791,0.025929,0.689845,3893365194.000000,0.145000
-0.464870,-0.350569,0.989539,-0.718083,0.087780,0.026013,0.689909,3900318810.000000,0.145000
-0.464866,-0.350563,0.989529,-0.718077,0.087788,0.026031,0.689914,3901720573.000000,0.145000
-0.464848,-0.350534,0.989485,-0.718052,0.087825,0.026112,0.689932,3908086767.000000,0.145000
-0.464825,-0.350518,0.989437,-0.718027,0.087861,0.026173,0.689951,3916738133.000000,0.145000
-0.464821,-0.350512,0.989431,-0.718022,0.087857,0.026187,0.689956,3918391754.000000,0.145000
-0.464805,-0.350485,0.989405,-0.718001,0.087838,0.026248,0.689978,3925565532.000000,0.145000
-0.464799,-0.350477,0.989402,-0.717997,0.087822,0.026255,0.689984,3926734735.000000,0.145000
-0.464766,-0.350429,0.989388,-0.717976,0.087733,0.026295,0.690016,3933230398.000000,0.145000
-0.464727,-0.350394,0.989413,-0.717913,0.087602,0.026275,0.690099,3941744273.000000,0.145000
-0.464704,-0.350412,0.989432,-0.717971,0.087528,0.026167,0.690052,3943441440.000000,0.145000
-0.464609,-0.350484,0.989512,-0.718205,0.087230,0.025734,0.689863,3950261723.000000,0.145000
-0.464618,-0.350444,0.989497,-0.718122,0.087259,0.025850,0.689941,3951797296.000000,0.145000
-0.464656,-0.350277,0.989435,-0.717773,0.087380,0.026342,0.690270,3958292249.000000,0.145000
-0.464631,-0.350302,0.989447,-0.717845,0.087328,0.026224,0.690207,3960081150.000000,0.145000
-0.464534,-0.350396,0.989495,-0.718123,0.087125,0.025768,0.689959,3967004107.000000,0.145000
-0.464526,-0.350387,0.989495,-0.718109,0.087122,0.025775,0.689974,3968877126.000000,0.145000
-0.464498,-0.350358,0.989492,-0.718061,0.087109,0.025801,0.690025,3975315165.000000,0.145000
-0.464490,-0.350355,0.989477,-0.718063,0.087129,0.025809,0.690020,3976674844.000000,0.145000
-0.464451,-0.350341,0.989407,-0.718074,0.087226,0.025849,0.689995,3983373316.000000,0.145000
-0.464442,-0.350337,0.989397,-0.718069,0.087237,0.025844,0.689999,3985032369.000000,0.145000
-0.464404,-0.350318,0.989358,-0.718049,0.087278,0.025826,0.690015,3991661170.000000,0.145000
-0.464370,-0.350250,0.989318,-0.718056,0.087271,0.025863,0.690007,4000028924.000000,0.145000
-0.464376,-0.350217,0.989294,-0.717986,0.087322,0.025970,0.690069,4001714279.000000,0.145000
-0.464400,-0.350086,0.989199,-0.717706,0.087529,0.026403,0.690319,4008475580.000000,0.145000
-0.464393,-0.350083,0.989186,-0.717706,0.087538,0.026407,0.690317,4010058691.000000,0.145000
-0.464362,-0.350068,0.989133,-0.717707,0.087577,0.026426,0.690310,4016815471.000000,0.145000
-0.464263,-0.350155,0.989145,-0.717993,0.087386,0.025997,0.690053,4026727010.000000,0.145000
-0.464211,-0.350118,0.989107,-0.718008,0.087352,0.025981,0.690043,4033405729.000000,0.145000
-0.464162,-0.350106,0.989073,-0.717992,0.087326,0.025938,0.690064,4042005609.000000,0.145000
-0.464155,-0.350101,0.989062,-0.717996,0.087324,0.025942,0.690061,4043402244.000000,0.145000
-0.464124,-0.350077,0.989008,-0.718013,0.087314,0.025957,0.690043,4049993426.000000,0.145000
-0.464118,-0.350070,0.988995,-0.718021,0.087308,0.025953,0.690036,4051711609.000000,0.145000
-0.464094,-0.350042,0.988943,-0.718052,0.087283,0.025936,0.690008,4058420424.000000,0.145000
-0.464070,-0.349999,0.988830,-0.718161,0.087220,0.025942,0.689902,4066974640.000000,0.145000
-0.464066,-0.349992,0.988810,-0.718162,0.087227,0.025961,0.689900,4068400671.000000,0.145000
-0.464049,-0.349959,0.988714,-0.718165,0.087256,0.026049,0.689889,4075204087.000000,0.145000
-0.464048,-0.349951,0.988691,-0.718175,0.087265,0.026074,0.689876,4076722194.000000,0.145000
-0.464041,-0.349913,0.988586,-0.718220,0.087305,0.026187,0.689820,4083501981.000000,0.145000
-0.464040,-0.349907,0.988562,-0.718240,0.087304,0.026205,0.689799,4085037996.000000,0.145000
-0.464032,-0.349880,0.988455,-0.718326,0.087298,0.026282,0.689707,4091617515.000000,0.145000
-0.464029,-0.349872,0.988437,-0.718332,0.087287,0.026304,0.689701,4093366434.000000,0.145000
-0.464019,-0.349846,0.988370,-0.718353,0.087246,0.026385,0.689682,4099784045.000000,0.145000
-0.464017,-0.349838,0.988351,-0.718351,0.087239,0.026405,0.689684,4101792385.000000,0.145000
-0.464011,-0.349812,0.988284,-0.718344,0.087216,0.026476,0.689692,4108946389.000000,0.145000
-0.464009,-0.349807,0.988270,-0.718343,0.087216,0.026494,0.689691,4110051443.000000,0.145000
-0.463999,-0.349774,0.988181,-0.718342,0.087215,0.026602,0.689688,4116881196.000000,0.145000
-0.463997,-0.349768,0.988167,-0.718346,0.087206,0.026618,0.689685,4118403007.000000,0.145000
-0.463985,-0.349744,0.988101,-0.718365,0.087165,0.026687,0.689668,4125192983.000000,0.145000
-0.463970,-0.349724,0.987988,-0.718407,0.087164,0.026799,0.689620,4135041525.000000,0.145000
-0.463949,-0.349702,0.987882,-0.718474,0.087164,0.026892,0.689547,4141625467.000000,0.145000
-0.463945,-0.349699,0.987852,-0.718497,0.087170,0.026914,0.689521,4143397142.000000,0.145000
-0.463929,-0.349687,0.987746,-0.718581,0.087191,0.026996,0.689428,4149817262.000000,0.145000
-0.463924,-0.349678,0.987736,-0.718598,0.087168,0.027013,0.689412,4151711752.000000,0.145000
-0.463903,-0.349645,0.987700,-0.718659,0.087086,0.027074,0.689356,4158435245.000000,0.145000
-0.463902,-0.349633,0.987689,-0.718657,0.087073,0.027096,0.689359,4159999897.000000,0.145000
-0.463897,-0.349581,0.987642,-0.718649,0.087018,0.027190,0.689370,4166642127.000000,0.145000
-0.463895,-0.349576,0.987624,-0.718652,0.087022,0.027211,0.689367,4168372204.000000,0.145000
-0.463884,-0.349557,0.987554,-0.718661,0.087038,0.027294,0.689352,4175265031.000000,0.145000
-0.463882,-0.349550,0.987543,-0.718657,0.087037,0.027309,0.689355,4176703741.000000,0.145000
-0.463870,-0.349519,0.987492,-0.718641,0.087035,0.027374,0.689370,4182991334.000000,0.145000
-0.463857,-0.349482,0.987418,-0.718619,0.087045,0.027477,0.689387,4191982089.000000,0.145000
-0.463852,-0.349475,0.987405,-0.718622,0.087047,0.027486,0.689384,4193358471.000000,0.145000
-0.463832,-0.349441,0.987340,-0.718634,0.087055,0.027525,0.689368,4199931124.000000,0.145000
-0.463824,-0.349440,0.987330,-0.718637,0.087054,0.027526,0.689366,4201647569.000000,0.145000
-0.463795,-0.349435,0.987291,-0.718646,0.087052,0.027530,0.689357,4208191126.000000,0.145000
-0.463769,-0.349369,0.987275,-0.718620,0.086961,0.027567,0.689393,4217196901.000000,0.145000
-0.463765,-0.349357,0.987274,-0.718620,0.086939,0.027567,0.689396,4218364765.000000,0.145000
-0.463741,-0.349290,0.987267,-0.718616,0.086812,0.027569,0.689416,4225097149.000000,0.145000
-0.463733,-0.349278,0.987260,-0.718614,0.086796,0.027573,0.689420,4226692487.000000,0.145000
-0.463701,-0.349230,0.987232,-0.718604,0.086732,0.027585,0.689438,4233125393.000000,0.145000
-0.463694,-0.349216,0.987228,-0.718602,0.086719,0.027585,0.689441,4235086729.000000,0.145000
-0.463673,-0.349169,0.987218,-0.718598,0.086674,0.027586,0.689452,4241583936.000000,0.145000
-0.463664,-0.349156,0.987219,-0.718594,0.086658,0.027581,0.689458,4243378450.000000,0.145000
-0.463633,-0.349110,0.987223,-0.718579,0.086601,0.027562,0.689481,4249555668.000000,0.145000
-0.463604,-0.349154,0.987225,-0.718630,0.086644,0.027445,0.689428,4251687814.000000,0.145000
-0.463505,-0.349302,0.987232,-0.718798,0.086790,0.027050,0.689250,4258849236.000000,0.145000
-0.463502,-0.349283,0.987234,-0.718789,0.086768,0.027060,0.689261,4260075618.000000,0.145000
-0.463487,-0.349188,0.987245,-0.718743,0.086657,0.027114,0.689321,4266423290.000000,0.145000
-0.463457,-0.349095,0.987275,-0.718709,0.086538,0.027141,0.689371,4276889612.000000,0.145000
-0.463433,-0.348982,0.987301,-0.718667,0.086372,0.027201,0.689432,4282857750.000000,0.145000
-0.463413,-0.348822,0.987322,-0.718635,0.086170,0.027334,0.689487,4291510045.000000,0.145000
-0.463407,-0.348793,0.987330,-0.718630,0.086129,0.027345,0.689497,4293394376.000000,0.145000
-0.463386,-0.348700,0.987358,-0.718613,0.085992,0.027382,0.689529,4299695130.000000,0.145000
-0.463378,-0.348667,0.987378,-0.718613,0.085932,0.027376,0.689538,4301699211.000000,0.145000
-0.463352,-0.348558,0.987444,-0.718611,0.085728,0.027358,0.689566,4308520027.000000,0.145000
-0.463310,-0.348461,0.987496,-0.718626,0.085565,0.027328,0.689571,4316550500.000000,0.145000
-0.463304,-0.348433,0.987514,-0.718620,0.085512,0.027324,0.689584,4318442632.000000,0.145000
-0.463281,-0.348333,0.987576,-0.718598,0.085323,0.027308,0.689631,4325217878.000000,0.145000
-0.463275,-0.348312,0.987591,-0.718584,0.085287,0.027301,0.689650,4326749374.000000,0.145000
-0.463249,-0.348221,0.987655,-0.718527,0.085133,0.027270,0.689730,4333149543.000000,0.145000
-0.463231,-0.348038,0.987733,-0.718442,0.084877,0.027346,0.689847,4341770240.000000,0.145000
-0.463226,-0.348014,0.987744,-0.718427,0.084846,0.027354,0.689867,4343331386.000000,0.145000
-0.463202,-0.347913,0.987792,-0.718359,0.084715,0.027390,0.689951,4349940876.000000,0.145000
-0.463173,-0.347773,0.987853,-0.718253,0.084518,0.027446,0.690085,4359994490.000000,0.145000
-0.463173,-0.347772,0.987853,-0.718252,0.084516,0.027447,0.690086,4360033561.000000,0.145000
-0.463145,-0.347603,0.987919,-0.718105,0.084295,0.027541,0.690262,4366314656.000000,0.145000
-0.463137,-0.347571,0.987928,-0.718099,0.084258,0.027549,0.690272,4368404915.000000,0.145000
-0.463110,-0.347461,0.987959,-0.718078,0.084133,0.027575,0.690308,4375513643.000000,0.145000
-0.463106,-0.347439,0.987965,-0.718069,0.084107,0.027591,0.690320,4376711179.000000,0.145000
-0.463083,-0.347317,0.987995,-0.718018,0.083965,0.027677,0.690387,4383360743.000000,0.145000
-0.463061,-0.347188,0.988061,-0.717901,0.083780,0.027747,0.690528,4391895091.000000,0.145000
-0.463056,-0.347169,0.988065,-0.717887,0.083759,0.027758,0.690545,4393359710.000000,0.145000
-0.463029,-0.347076,0.988085,-0.717820,0.083659,0.027805,0.690624,4400324733.000000,0.145000
-0.463026,-0.347049,0.988094,-0.717800,0.083626,0.027817,0.690649,4401738693.000000,0.145000
-0.463008,-0.346923,0.988138,-0.717703,0.083466,0.027871,0.690767,4408482052.000000,0.145000
-0.463005,-0.346899,0.988150,-0.717683,0.083434,0.027880,0.690791,4410051157.000000,0.145000
-0.462990,-0.346795,0.988200,-0.717594,0.083296,0.027921,0.690899,4416912168.000000,0.145000
-0.462964,-0.346706,0.988267,-0.717491,0.083144,0.027921,0.691024,4425398632.000000,0.145000
-0.462953,-0.346703,0.988284,-0.717479,0.083120,0.027894,0.691040,4426704694.000000,0.145000
-0.462899,-0.346683,0.988375,-0.717417,0.082998,0.027757,0.691125,4433377479.000000,0.145000
-0.462857,-0.346574,0.988445,-0.717372,0.082799,0.027714,0.691197,4441774176.000000,0.145000
-0.462849,-0.346559,0.988456,-0.717366,0.082767,0.027704,0.691208,4443402340.000000,0.145000
-0.462816,-0.346498,0.988501,-0.717341,0.082637,0.027663,0.691250,4449959175.000000,0.145000
-0.462768,-0.346447,0.988533,-0.717330,0.082544,0.027619,0.691275,4458914906.000000,0.145000
-0.462761,-0.346439,0.988531,-0.717328,0.082545,0.027618,0.691277,4460049917.000000,0.145000
-0.462719,-0.346390,0.988518,-0.717317,0.082552,0.027617,0.691288,4466481990.000000,0.145000
-0.462712,-0.346368,0.988518,-0.717315,0.082531,0.027619,0.691293,4468403150.000000,0.145000
-0.462687,-0.346294,0.988518,-0.717308,0.082458,0.027622,0.691308,4474782993.000000,0.145000
-0.462682,-0.346272,0.988521,-0.717296,0.082441,0.027631,0.691322,4476722767.000000,0.145000
-0.462661,-0.346198,0.988531,-0.717254,0.082382,0.027662,0.691371,4483545192.000000,0.145000
-0.462632,-0.346111,0.988564,-0.717191,0.082288,0.027662,0.691448,4491775484.000000,0.145000
-0.462626,-0.346094,0.988573,-0.717182,0.082262,0.027656,0.691461,4493410160.000000,0.145000
-0.462602,-0.346027,0.988612,-0.717146,0.082158,0.027629,0.691511,4499771921.000000,0.145000
-0.462596,-0.346005,0.988623,-0.717140,0.082116,0.027629,0.691522,4501720955.000000,0.145000
-0.462578,-0.345928,0.988662,-0.717121,0.081974,0.027627,0.691560,4508389084.000000,0.145000
-0.462556,-0.345803,0.988664,-0.717104,0.081796,0.027759,0.691593,4517022276.000000,0.145000
-0.462550,-0.345789,0.988669,-0.717101,0.081766,0.027764,0.691599,4518378546.000000,0.145000
-0.462519,-0.345720,0.988696,-0.717088,0.081615,0.027789,0.691630,4525272923.000000,0.145000
-0.462513,-0.345703,0.988700,-0.717095,0.081582,0.027797,0.691626,4526672889.000000,0.145000
-0.462486,-0.345622,0.988719,-0.717132,0.081420,0.027833,0.691605,4533514238.000000,0.145000
-0.462480,-0.345596,0.988721,-0.717134,0.081378,0.027852,0.691607,4535027315.000000,0.145000
-0.462453,-0.345480,0.988728,-0.717143,0.081192,0.027936,0.691616,4541744860.000000,0.145000
-0.462445,-0.345454,0.988726,-0.717148,0.081156,0.027951,0.691615,4543388416.000000,0.145000
-0.462410,-0.345342,0.988719,-0.717166,0.081002,0.028010,0.691612,4550302667.000000,0.145000
-0.462402,-0.345324,0.988724,-0.717163,0.080968,0.028015,0.691619,4551759769.000000,0.145000
-0.462364,-0.345237,0.988747,-0.717148,0.080809,0.028039,0.691652,4558634590.000000,0.145000
-0.462356,-0.345215,0.988752,-0.717145,0.080759,0.028037,0.691661,4560063411.000000,0.145000
-0.462322,-0.345122,0.988775,-0.717133,0.080545,0.028030,0.691698,4566120838.000000,0.145000
-0.462310,-0.345100,0.988767,-0.717126,0.080544,0.028054,0.691705,4568393995.000000,0.145000
-0.462277,-0.345038,0.988742,-0.717105,0.080542,0.028123,0.691725,4574731551.000000,0.145000
-0.462244,-0.345060,0.988730,-0.717135,0.080574,0.028046,0.691693,4576720287.000000,0.145000
-0.462132,-0.345132,0.988691,-0.717237,0.080682,0.027789,0.691585,4583422150.000000,0.145000
-0.462089,-0.345058,0.988722,-0.717141,0.080503,0.027730,0.691708,4591994843.000000,0.145000
-0.462081,-0.345048,0.988717,-0.717130,0.080497,0.027736,0.691719,4593382408.000000,0.145000
-0.462041,-0.345000,0.988696,-0.717074,0.080468,0.027766,0.691780,4600463571.000000,0.145000
-0.462032,-0.344996,0.988693,-0.717068,0.080466,0.027760,0.691786,4601707031.000000,0.145000
-0.461982,-0.344970,0.988676,-0.717035,0.080454,0.027728,0.691823,4608519658.000000,0.145000
-0.461941,-0.344922,0.988646,-0.716952,0.080410,0.027743,0.691914,4616994230.000000,0.145000
-0.461935,-0.344911,0.988642,-0.716929,0.080400,0.027755,0.691938,4618369390.000000,0.145000
-0.461910,-0.344857,0.988622,-0.716819,0.080355,0.027809,0.692055,4625202117.000000,0.145000
-0.461882,-0.344781,0.988578,-0.716718,0.080316,0.027928,0.692159,4635038902.000000,0.145000
-0.461844,-0.344711,0.988536,-0.716591,0.080267,0.028023,0.692292,4643397381.000000,0.145000
-0.461833,-0.344652,0.988480,-0.716507,0.080215,0.028129,0.692381,4649883646.000000,0.145000
-0.461812,-0.344619,0.988427,-0.716426,0.080194,0.028204,0.692464,4659188964.000000,0.145000
-0.461808,-0.344614,0.988430,-0.716429,0.080155,0.028190,0.692466,4660132219.000000,0.145000
-0.461781,-0.344582,0.988454,-0.716453,0.079875,0.028089,0.692479,4666908580.000000,0.145000
-0.461763,-0.344654,0.988257,-0.716413,0.080280,0.028254,0.692466,4676805307.000000,0.145000
-0.461735,-0.344615,0.988331,-0.716379,0.079915,0.028119,0.692549,4683094145.000000,0.145000
-0.461732,-0.344613,0.988320,-0.716373,0.079907,0.028124,0.692556,4685056020.000000,0.145000
-0.461721,-0.344607,0.988282,-0.716352,0.079881,0.028141,0.692580,4691697832.000000,0.145000
-0.461717,-0.344604,0.988274,-0.716349,0.079861,0.028146,0.692585,4693364670.000000,0.145000
-0.461704,-0.344594,0.988242,-0.716334,0.079778,0.028167,0.692609,4700085645.000000,0.145000
-0.461705,-0.344586,0.988234,-0.716290,0.079793,0.028215,0.692652,4701670219.000000,0.145000
-0.461711,-0.344551,0.988201,-0.716095,0.079855,0.028421,0.692837,4708544590.000000,0.145000
-0.461703,-0.344564,0.988192,-0.716138,0.079817,0.028374,0.692799,4710052540.000000,0.145000
-0.461667,-0.344628,0.988152,-0.716338,0.079637,0.028154,0.692622,4717077102.000000,0.145000
-0.461666,-0.344629,0.988142,-0.716333,0.079628,0.028167,0.692628,4718389322.000000,0.145000
-0.461657,-0.344634,0.988092,-0.716306,0.079583,0.028237,0.692658,4725175759.000000,0.145000
-0.461658,-0.344648,0.987970,-0.716282,0.079591,0.028409,0.692674,4733603962.000000,0.145000
-0.461664,-0.344639,0.987958,-0.716237,0.079612,0.028477,0.692716,4735043098.000000,0.145000
-0.461693,-0.344599,0.987899,-0.716022,0.079712,0.028802,0.692913,4741891085.000000,0.145000
-0.461694,-0.344611,0.987885,-0.716021,0.079710,0.028812,0.692914,4743392755.000000,0.145000
-0.461696,-0.344657,0.987829,-0.716016,0.079702,0.028853,0.692919,4749411661.000000,0.145000
-0.461695,-0.344657,0.987818,-0.716010,0.079664,0.028883,0.692928,4751705696.000000,0.145000
-0.461691,-0.344656,0.987784,-0.715994,0.079552,0.028971,0.692954,4758561372.000000,0.145000
-0.461696,-0.344724,0.987748,-0.715966,0.079535,0.028996,0.692984,4766880506.000000,0.145000
-0.461696,-0.344734,0.987749,-0.715962,0.079514,0.028991,0.692990,4768389274.000000,0.145000
-0.461695,-0.344782,0.987753,-0.715943,0.079415,0.028966,0.693022,4775507546.000000,0.145000
-0.461690,-0.344796,0.987760,-0.715947,0.079392,0.028948,0.693021,4776739885.000000,0.145000
-0.461659,-0.344872,0.987794,-0.715967,0.079275,0.028856,0.693018,4783280086.000000,0.145000
-0.461656,-0.344887,0.987787,-0.715962,0.079265,0.028857,0.693024,4785082151.000000,0.145000
-0.461644,-0.344938,0.987765,-0.715946,0.079231,0.028860,0.693044,4791258914.000000,0.145000
-0.461640,-0.344957,0.987760,-0.715945,0.079221,0.028851,0.693047,4793367435.000000,0.145000
-0.461627,-0.345019,0.987746,-0.715943,0.079186,0.028821,0.693055,4800324405.000000,0.145000
-0.461610,-0.345065,0.987744,-0.716007,0.079167,0.028727,0.692994,4801725675.000000,0.145000
-0.461527,-0.345293,0.987736,-0.716325,0.079073,0.028258,0.692695,4808640326.000000,0.145000
-0.461525,-0.345305,0.987720,-0.716323,0.079090,0.028277,0.692695,4810037662.000000,0.145000
-0.461519,-0.345367,0.987642,-0.716314,0.079171,0.028368,0.692691,4816923924.000000,0.145000
-0.461518,-0.345379,0.987628,-0.716303,0.079188,0.028385,0.692700,4818397333.000000,0.145000
-0.461512,-0.345429,0.987567,-0.716254,0.079265,0.028463,0.692739,4825105012.000000,0.145000
-0.461508,-0.345446,0.987558,-0.716247,0.079279,0.028457,0.692745,4826755096.000000,0.145000
-0.461489,-0.345513,0.987524,-0.716221,0.079338,0.028431,0.692766,4833399144.000000,0.145000
-0.461485,-0.345524,0.987519,-0.716203,0.079345,0.028435,0.692784,4835048963.000000,0.145000
-0.461466,-0.345566,0.987500,-0.716131,0.079377,0.028451,0.692854,4841698130.000000,0.145000
-0.461457,-0.345576,0.987526,-0.716118,0.079297,0.028397,0.692878,4843402673.000000,0.145000
-0.461423,-0.345614,0.987624,-0.716071,0.078992,0.028188,0.692971,4849961388.000000,0.145000
-0.461416,-0.345636,0.987625,-0.716059,0.078998,0.028164,0.692984,4851739694.000000,0.145000
-0.461389,-0.345719,0.987631,-0.716013,0.079018,0.028072,0.693032,4858446908.000000,0.145000
-0.461383,-0.345736,0.987636,-0.715992,0.079022,0.028056,0.693054,4860058119.000000,0.145000
-0.461355,-0.345810,0.987656,-0.715903,0.079040,0.027988,0.693147,4866968240.000000,0.145000
-0.461258,-0.346045,0.987661,-0.715915,0.079230,0.027689,0.693124,4876710703.000000,0.145000
-0.461219,-0.346118,0.987686,-0.715850,0.079225,0.027591,0.693196,4883251369.000000,0.145000
-0.461209,-0.346136,0.987684,-0.715850,0.079233,0.027569,0.693196,4885036518.000000,0.145000
-0.461173,-0.346199,0.987674,-0.715852,0.079260,0.027492,0.693194,4891411028.000000,0.145000
-0.461127,-0.346242,0.987679,-0.715779,0.079292,0.027448,0.693267,4899695367.000000,0.145000
-0.461071,-0.346288,0.987667,-0.715712,0.079329,0.027442,0.693333,4908584126.000000,0.145000
-0.461062,-0.346293,0.987671,-0.715704,0.079328,0.027430,0.693342,4910094311.000000,0.145000
-0.461026,-0.346316,0.987685,-0.715667,0.079325,0.027376,0.693382,4916583096.000000,0.145000
-0.461026,-0.346302,0.987688,-0.715595,0.079352,0.027438,0.693451,4918379356.000000,0.145000
-0.461024,-0.346250,0.987698,-0.715329,0.079453,0.027664,0.693705,4925006432.000000,0.145000
-0.461016,-0.346251,0.987703,-0.715320,0.079445,0.027658,0.693715,4926690151.000000,0.145000
-0.460984,-0.346252,0.987722,-0.715285,0.079410,0.027636,0.693756,4933366577.000000,0.145000
-0.460963,-0.346210,0.987726,-0.715225,0.079367,0.027700,0.693820,4941940755.000000,0.145000
-0.460957,-0.346206,0.987732,-0.715223,0.079346,0.027699,0.693824,4943393518.000000,0.145000
-0.460926,-0.346190,0.987758,-0.715216,0.079249,0.027692,0.693844,4950118708.000000,0.145000
-0.460919,-0.346186,0.987764,-0.715210,0.079229,0.027687,0.693852,4951703121.000000,0.145000
-0.460890,-0.346168,0.987787,-0.715187,0.079144,0.027669,0.693887,4958449468.000000,0.145000
-0.460868,-0.346107,0.987803,-0.715117,0.079059,0.027712,0.693966,4966899790.000000,0.145000
-0.460863,-0.346101,0.987805,-0.715109,0.079048,0.027710,0.693976,4968393614.000000,0.145000
-0.460842,-0.346072,0.987816,-0.715071,0.079000,0.027703,0.694021,4975202821.000000,0.145000
-0.460837,-0.346060,0.987819,-0.715066,0.078981,0.027704,0.694028,4976804544.000000,0.145000
-0.460820,-0.346012,0.987831,-0.715048,0.078904,0.027712,0.694055,4983281193.000000,0.145000
-0.460816,-0.346006,0.987837,-0.715036,0.078890,0.027702,0.694069,4985052397.000000,0.145000
-0.460804,-0.345985,0.987863,-0.714992,0.078834,0.027661,0.694123,4991786892.000000,0.145000
-0.460802,-0.345984,0.987861,-0.714979,0.078843,0.027655,0.694136,4993368198.000000,0.145000
-0.460793,-0.345978,0.987850,-0.714923,0.078877,0.027630,0.694191,4999950247.000000,0.145000
-0.460794,-0.345959,0.987859,-0.714910,0.078830,0.027641,0.694209,5001724769.000000,0.145000
-0.460801,-0.345881,0.987897,-0.714855,0.078635,0.027685,0.694285,5009051693.000000,0.145000
-0.460803,-0.345872,0.987895,-0.714844,0.078627,0.027699,0.694297,5010044862.000000,0.145000
-0.460817,-0.345819,0.987884,-0.714772,0.078576,0.027794,0.694373,5016385448.000000,0.145000
-0.460820,-0.345802,0.987887,-0.714753,0.078544,0.027810,0.694396,5018382837.000000,0.145000
-0.460830,-0.345747,0.987897,-0.714689,0.078440,0.027862,0.694471,5024945376.000000,0.145000
-0.460831,-0.345738,0.987899,-0.714680,0.078418,0.027861,0.694483,5026744892.000000,0.145000
-0.460834,-0.345704,0.987908,-0.714647,0.078336,0.027859,0.694527,5033522006.000000,0.145000
-0.460847,-0.345650,0.987928,-0.714568,0.078242,0.027836,0.694619,5042155988.000000,0.145000
-0.460851,-0.345635,0.987925,-0.714555,0.078232,0.027856,0.694633,5043410589.000000,0.145000
-0.460873,-0.345557,0.987908,-0.714484,0.078177,0.027961,0.694708,5049984608.000000,0.145000
-0.460863,-0.345571,0.987905,-0.714551,0.078136,0.027885,0.694647,5051728536.000000,0.145000
-0.460823,-0.345625,0.987893,-0.714813,0.077976,0.027590,0.694407,5058576610.000000,0.145000
